constructor_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
renault,0.517655838580508,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
sauber,-2.487127712267197,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
toro_rosso,-0.20787833503603276,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
williams,-2.9578225210347946,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
alfa,-1.6577575101450799,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
alphatauri,-1.2288450649313827,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
alpine,-0.4216563695053197,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
aston_martin,0.04461071019317731,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
ferrari,3.119966121501625,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
force_india,-0.021066883654718954,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
haas,-2.6893190077772213,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
mclaren,1.3149339165513503,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
mercedes,3.5090104453120734,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
racing_point,0.33041804868933033,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
rb,-0.8547299819121037,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
red_bull,3.89385265218649,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
renault,0.49394581863705445,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
sauber,-2.623510979198916,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
toro_rosso,-0.19568082669897158,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
williams,-3.014171089247383,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
alfa,-1.6102199434770126,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
alphatauri,-1.2418777348136418,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
alpine,-0.47139314082272743,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
aston_martin,0.07880900898019237,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
ferrari,3.032629582218,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
force_india,-0.008147466926289766,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
haas,-2.5856833499798695,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
mclaren,1.3931987724148232,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
mercedes,3.53201440041774,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
racing_point,0.34310164253456354,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
rb,-0.8389057991196677,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
red_bull,3.754233274771903,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
renault,0.4869395329089197,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
sauber,-2.7515895509876733,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
toro_rosso,-0.1941613771720919,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
williams,-2.9189478509471747,-finish_position,10.0,0.97,2024,13,Hungarian Grand Prix,138,2314,137
alfa,-1.549399637605511,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
alphatauri,-1.2489214136474922,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
alpine,-0.5194004455307091,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
aston_martin,0.05375912976973939,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
ferrari,3.042717082523099,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
force_india,-0.0014577457807864712,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
haas,-2.581160039006607,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
mclaren,1.520322128339648,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
mercedes,3.5149506586477934,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
racing_point,0.3376796104351216,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
rb,-0.7550143082104043,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
red_bull,3.720964064371121,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
renault,0.4991717559499215,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
sauber,-2.912622285135938,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
toro_rosso,-0.18766081898852685,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
williams,-2.933927736130497,-finish_position,10.0,0.97,2024,14,Belgian Grand Prix,139,2333,138
alfa,-1.5306999881878698,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
alphatauri,-1.1870829039884394,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
alpine,-0.532602749226919,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
aston_martin,0.0589154479490725,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
ferrari,3.0518840311210265,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
force_india,-0.0018453641565115639,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
haas,-2.634281398990884,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
mclaren,1.5797117862265802,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
mercedes,3.5327359356343626,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
racing_point,0.3370689863505309,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
rb,-0.8153742347622479,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
red_bull,3.686513114899045,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
renault,0.4891985894028084,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
sauber,-2.9168744573150214,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
toro_rosso,-0.17863529836327066,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
williams,-2.9386314965922766,-finish_position,10.0,0.97,2024,15,Dutch Grand Prix,140,2351,139
alfa,-1.445078219391082,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
alphatauri,-1.1255390901740885,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
alpine,-0.5129604706226318,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
aston_martin,0.04198808615098617,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
ferrari,3.0956760589701307,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
force_india,0.003856108419780197,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
haas,-2.614006560114844,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
mclaren,1.679804517533345,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
mercedes,3.508666974920721,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
racing_point,0.34230096158614737,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
rb,-0.9322712218154406,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
red_bull,3.7083605956989865,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
renault,0.4883601642889925,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
sauber,-3.1453355752235455,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
toro_rosso,-0.1688575335786202,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
williams,-2.924964796648835,-finish_position,10.0,0.97,2024,16,Italian Grand Prix,141,2371,140
alfa,-1.401146827304219,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
alphatauri,-1.0933627312301046,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
alpine,-0.5954352579766187,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
aston_martin,-0.06585247495634126,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
ferrari,3.151392831670638,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
force_india,0.006090813595500194,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
haas,-2.6070790500747365,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
mclaren,1.7777108770599688,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
mercedes,3.4932446591363395,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
racing_point,0.3561878396053107,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
rb,-0.9394535366325362,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
red_bull,3.6548909802220297,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
renault,0.49611590343459455,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
sauber,-3.235199134437103,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
toro_rosso,-0.15970965726614883,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
williams,-2.8383952348466015,-finish_position,10.0,0.97,2024,17,Azerbaijan Grand Prix,142,2390,141
alfa,-1.4132088566062562,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
alphatauri,-1.1099098490691546,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
alpine,-0.6825045658391672,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
aston_martin,-0.0575806547701763,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
ferrari,3.141447093264945,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
force_india,0.005463286716285341,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
haas,-2.5343478205242755,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
mclaren,1.836583121368435,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
mercedes,3.465445429498573,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
racing_point,0.3414162597345781,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
rb,-0.9754723782047227,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
red_bull,3.602581461328505,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
renault,0.4866507014558235,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
sauber,-3.250862372062746,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
toro_rosso,-0.16231266232285943,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
williams,-2.693388193967818,-finish_position,10.0,0.97,2024,18,Singapore Grand Prix,143,2406,142
alfa,-1.3883389661167902,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
alphatauri,-1.0758717412750383,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
alpine,-0.7834855430537415,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
aston_martin,-0.0825478981725197,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
ferrari,3.1254219383199713,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
force_india,0.008250492814194215,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
haas,-2.4751055833050177,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
mclaren,1.9521696150044625,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
mercedes,3.474826405751725,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
racing_point,0.35124740277137395,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
rb,-1.1025198635481874,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
red_bull,3.5669977802250568,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
renault,0.4888721947087587,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
sauber,-3.260423212160051,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
toro_rosso,-0.15006760216743453,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
williams,-2.6494254197967533,-finish_position,10.0,0.97,2024,19,United States Grand Prix,144,2424,143
alfa,-1.347814953425495,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
alphatauri,-1.0532483475722338,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
alpine,-0.8442313206439849,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
aston_martin,-0.18169132584505696,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
ferrari,3.1915775489165736,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
force_india,0.012379893008281921,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
haas,-2.393543273470882,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
mclaren,1.9893836332946484,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
mercedes,3.457241969505997,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
racing_point,0.34954732281741724,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
rb,-1.0621658363248823,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
red_bull,3.5529662101789103,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
renault,0.48190967333712337,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
sauber,-3.3798392423689894,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
toro_rosso,-0.14278878243683635,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
williams,-2.6296831689705873,-finish_position,10.0,0.97,2024,20,Mexico City Grand Prix,145,2443,144
alfa,-1.3319189103643507,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
alphatauri,-1.0533966002579633,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
alpine,-0.8350381695083484,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
aston_martin,-0.17043098087161782,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
ferrari,3.2559514813704498,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
force_india,0.019177608247148672,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
haas,-2.2816938929194954,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
mclaren,2.0028381060978706,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
mercedes,3.4637002341777188,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
racing_point,0.362866554842931,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
rb,-1.2097332780829357,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
red_bull,3.402859340469608,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
renault,0.46545464764107647,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
sauber,-3.3365437957395847,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
toro_rosso,-0.13906255459335493,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
williams,-2.6150297905091557,-finish_position,10.0,0.97,2024,21,São Paulo Grand Prix,146,2460,145
alfa,-1.346510350508973,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
alphatauri,-1.1215889134415735,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
alpine,-0.6423514821543246,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
aston_martin,-0.2358879895283655,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
ferrari,3.22125103171008,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
force_india,0.018210474291192977,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
haas,-2.292608781828211,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
mclaren,1.9805146479441518,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
mercedes,3.3978977199197105,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
racing_point,0.3567955272556738,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
rb,-1.0444755344060674,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
red_bull,3.3398415999892173,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
renault,0.4497349288139817,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
sauber,-3.3019671408798406,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
toro_rosso,-0.14430295651445993,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
williams,-2.6345527806621964,-finish_position,10.0,0.97,2024,22,Las Vegas Grand Prix,147,2475,146
alfa,-1.319044872426466,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
alphatauri,-1.1354753822531247,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
alpine,-0.6824838724069037,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
aston_martin,-0.2916970749532069,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
ferrari,3.256771056853627,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
force_india,0.022597353315435463,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
haas,-2.2136136215818305,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
mclaren,1.985974372393559,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
mercedes,3.482087655180769,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
racing_point,0.3612943147546519,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
rb,-1.1033008570680891,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
red_bull,3.2878438199306954,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
renault,0.4398577396117491,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
sauber,-3.2987763618427346,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
toro_rosso,-0.14023500016613094,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
williams,-2.6517992693420243,-finish_position,10.0,0.97,2024,23,Qatar Grand Prix,148,2493,147
